2018-01-25,https://www.ero.govt.nz/review-reports/auckland-girls-grammar-school-childcare-25-01-2018/
2014-05-14,https://www.ero.govt.nz/review-reports/auckland-girls-grammar-school-childcare-14-05-2014/
2011-02-23,https://www.ero.govt.nz/review-reports/auckland-girls-grammar-school-childcare-23-02-2011/
