2015-03-31,https://www.ero.govt.nz/review-reports/kidsfirst-kindergartens-nth-new-brighton-31-03-2015/
2011-06-30,https://www.ero.govt.nz/review-reports/kidsfirst-kindergartens-nth-new-brighton-30-06-2011/
